Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Second Avenue Additions,47.61805,-122.35205,Street Bean Espresso,47.61739713,-122.3493382,Coffee Shop,Food,Street Bean Espresso,3
Second Avenue Additions,47.61805,-122.35205,World Class Coffee,47.617419700000006,-122.35112269999999,Coffee Shop,Food,World Class Coffee,3
Second Avenue Additions,47.61805,-122.35205,Cherry Street Coffee House,47.61626578,-122.3515698,Coffee Shop,Food,Cherry Street Coffee House,3
Skylight Aperture Sundial,47.64045,-122.3024,Fuel Coffee  - Montlake,47.63968846,-122.3020086,Coffee Shop,Food,Fuel Coffee  - Montlake,3
Skytones,47.60885,-122.336367,Monorail Espresso,47.61082784,-122.335048,Coffee Shop,Food,Monorail Espresso,3
Sun and Raven (Totem),47.600516999999996,-122.333133,Elm Coffee Roasters,47.60015237,-122.33094380000001,Coffee Shop,Food,Elm Coffee Roasters,3
Sun and Raven (Totem),47.600516999999996,-122.333133,Cherry Street Public House,47.60045046,-122.3329077,Coffee Shop,Food,Cherry Street Public House,3
The Itinerant,47.622033,-122.320683,Espresso Vivace,47.623667,-122.320692,Coffee Shop,Food,Espresso Vivace,3
The Itinerant,47.622033,-122.320683,Espresso Vivace Sidewalk Bar,47.62163363,-122.32105659999999,Coffee Shop,Food,Espresso Vivace Sidewalk Bar,3
The Peaceable Kingdom,47.612783,-122.290217,Hi Spot Cafe,47.61333475,-122.28921329999999,Coffee Shop,Food,Hi Spot Cafe,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Storyville Coffee Company,47.60475923,-122.3363621,Coffee Shop,Food,Storyville Coffee Company,3
Transition,47.60475,-122.33033300000001,Monorail Espresso,47.60465108,-122.33109420000001,Coffee Shop,Food,Monorail Espresso,3
Tree Bench,47.601517,-122.3071,Broadcast Coffee,47.60172967,-122.3065044,Coffee Shop,Food,Broadcast Coffee,3
Tsonqua (Totem),47.600617,-122.33338300000001,Elm Coffee Roasters,47.60015237,-122.33094380000001,Coffee Shop,Food,Elm Coffee Roasters,3
Tsonqua (Totem),47.600617,-122.33338300000001,Cherry Street Public House,47.60045046,-122.3329077,Coffee Shop,Food,Cherry Street Public House,3
Untitled,47.623567,-122.35205,Sugar Bakery & Coffeehouse,47.62333131,-122.35501399999998,Coffee Shop,Food,Sugar Bakery & Coffeehouse,3
Untitled,47.621783,-122.33238300000001,Cascade Coffee Works,47.62079688,-122.3347128,Coffee Shop,Food,Cascade Coffee Works,3
Untitled,47.621783,-122.33238300000001,Cherry Street Coffee,47.62329131,-122.33423370000001,Coffee Shop,Food,Cherry Street Coffee,3
Untitled,47.621783,-122.33238300000001,Espresso Vivace,47.6202324,-122.3305084,Coffee Shop,Food,Espresso Vivace,3
Untitled ,47.618733,-122.347917,Street Bean Espresso,47.61739713,-122.3493382,Coffee Shop,Food,Street Bean Espresso,3
Untitled (Kiosk),47.615617,-122.34458300000001,Fulcrum Coffee,47.6165917,-122.3421231,Coffee Shop,Food,Fulcrum Coffee,3
Water Works,47.60232,-122.33243,Cherry Street Public House,47.60045046,-122.3329077,Coffee Shop,Food,Cherry Street Public House,3
Waterfront Fountain,47.617983,-122.31946699999999,Cafe Argento,47.61638697,-122.31720990000002,Coffee Shop,Food,Cafe Argento,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Victrola Coffee Roasters,47.61089469,-122.33895179999999,Coffee Shop,Food,Victrola Coffee Roasters,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Monorail Espresso,47.61082784,-122.335048,Coffee Shop,Food,Monorail Espresso,3
Wings,47.603983,-122.329167,Monorail Espresso,47.60465108,-122.33109420000001,Coffee Shop,Food,Monorail Espresso,3
Wings,47.603983,-122.329167,Diva Espresso,47.60284128,-122.32846979999998,Coffee Shop,Food,Diva Espresso,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Monorail Espresso,47.60465108,-122.33109420000001,Coffee Shop,Food,Monorail Espresso,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Diva Espresso,47.60284128,-122.32846979999998,Coffee Shop,Food,Diva Espresso,3
Hammering Man,47.607033,-122.33815,Benaroya Hall,47.60795747,-122.3364557,Concert Hall,Recreation,Benaroya Hall,3
Hammering Man,47.607033,-122.33815,Seattle Symphony,47.60779116,-122.33691100000001,Concert Hall,Recreation,Seattle Symphony,3
Skytones,47.60885,-122.336367,Benaroya Hall,47.60795747,-122.3364557,Concert Hall,Recreation,Benaroya Hall,3
Skytones,47.60885,-122.336367,Seattle Symphony,47.60779116,-122.33691100000001,Concert Hall,Recreation,Seattle Symphony,3
Untitled Mural,47.606167,-122.335017,Benaroya Hall,47.60795747,-122.3364557,Concert Hall,Recreation,Benaroya Hall,3
Untitled Mural,47.606167,-122.335017,Seattle Symphony,47.60779116,-122.33691100000001,Concert Hall,Recreation,Seattle Symphony,3
Codes & Protocol,47.604317,-122.3296,Amazon Go,47.60598544,-122.33139950000002,Convenience Store,Retail,Amazon Go,3
Codes & Protocol,47.60432,-122.3296,Amazon Go,47.60598544,-122.33139950000002,Convenience Store,Retail,Amazon Go,3
Codes & Protocol,47.604566999999996,-122.3292,Amazon Go,47.60598544,-122.33139950000002,Convenience Store,Retail,Amazon Go,3
Codes & Protocol,47.60475,-122.329917,Amazon Go,47.60598544,-122.33139950000002,Convenience Store,Retail,Amazon Go,3
Kuba Grille,47.607983000000004,-122.30218300000001,ampm,47.60778,-122.303211,Convenience Store,Retail,ampm,3
Listening,47.60445,-122.33021699999999,Amazon Go,47.60598544,-122.33139950000002,Convenience Store,Retail,Amazon Go,3
Oshun Throne,47.60775,-122.302383,ampm,47.60778,-122.303211,Convenience Store,Retail,ampm,3
Proverbs and Icons,47.6079,-122.30226699999999,ampm,47.60778,-122.303211,Convenience Store,Retail,ampm,3
Shango Throne,47.607683,-122.30215,ampm,47.60778,-122.303211,Convenience Store,Retail,ampm,3
Transition,47.60475,-122.33033300000001,Amazon Go,47.60598544,-122.33139950000002,Convenience Store,Retail,Amazon Go,3
Untitled,47.621783,-122.33238300000001,Amazon Go,47.62138761,-122.33515619999999,Convenience Store,Retail,Amazon Go,3
DNA Wave Wall,47.631717,-122.37745,Champion Party Supply,47.63161235,-122.3752916,Costume Shop,Retail,Champion Party Supply,3
Seattle Scatter Piece,47.632467,-122.37565,Champion Party Supply,47.63161235,-122.3752916,Costume Shop,Retail,Champion Party Supply,3
Kuba Grille,47.607983000000004,-122.30218300000001,Air Light Time Space (ALTSpace),47.60811932,-122.30227109999998,Coworking Space,Service,Air Light Time Space (ALTSpace),3
Oshun Throne,47.60775,-122.302383,Air Light Time Space (ALTSpace),47.60811932,-122.30227109999998,Coworking Space,Service,Air Light Time Space (ALTSpace),3
Proverbs and Icons,47.6079,-122.30226699999999,Air Light Time Space (ALTSpace),47.60811932,-122.30227109999998,Coworking Space,Service,Air Light Time Space (ALTSpace),3
Shango Throne,47.607683,-122.30215,Air Light Time Space (ALTSpace),47.60811932,-122.30227109999998,Coworking Space,Service,Air Light Time Space (ALTSpace),3
Neighbors,47.615117,-122.31701699999999,Cupcake Royale and Vérité Coffee,47.61401317,-122.31760630000001,Cupcake Shop,Food,Cupcake Royale and Vérité Coffee,3
The Peaceable Kingdom,47.612783,-122.290217,Cupcake Royale and Verite Coffee,47.61171601,-122.28949340000001,Cupcake Shop,Food,Cupcake Royale and Verite Coffee,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Massive Monkees studios: The Beacon,47.59840637,-122.32438470000001,Dance Studio,Recreation,Massive Monkees studios: The Beacon,3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,Massive Monkees studios: The Beacon,47.59840637,-122.32438470000001,Dance Studio,Recreation,Massive Monkees studios: The Beacon,3
Sand Dragon,47.596917,-122.323517,Massive Monkees studios: The Beacon,47.59840637,-122.32438470000001,Dance Studio,Recreation,Massive Monkees studios: The Beacon,3
Untitled,47.598766999999995,-122.32525,Massive Monkees studios: The Beacon,47.59840637,-122.32438470000001,Dance Studio,Recreation,Massive Monkees studios: The Beacon,3
"Adjacent, Against, Upon",47.619367,-122.361883,Café Artemis,47.61973166,-122.3601206,Deli / Bodega,Food,Café Artemis,3
Chief Seattle Fountain,47.602017,-122.33395,Delicatus,47.60157875,-122.3342527,Deli / Bodega,Food,Delicatus,3
Day/Night,47.601983000000004,-122.33395,Delicatus,47.60157875,-122.3342527,Deli / Bodega,Food,Delicatus,3
Farmer's Pole,47.61,-122.343783,Michou,47.60984076,-122.34240530000001,Deli / Bodega,Food,Michou,3
Fortson Square  ,47.601116999999995,-122.3317,Delicatus,47.60157875,-122.3342527,Deli / Bodega,Food,Delicatus,3
Neighbors,47.615117,-122.31701699999999,Dingfelder’s Deli,47.61533291,-122.3143658,Deli / Bodega,Food,Dingfelder’s Deli,3
Pergola,47.601883,-122.3341,Delicatus,47.60157875,-122.3342527,Deli / Bodega,Food,Delicatus,3
Seattle Totem Pole,47.6021,-122.33406699999999,Delicatus,47.60157875,-122.3342527,Deli / Bodega,Food,Delicatus,3
Spur Line,47.6323,-122.34053300000001,Metropolitan Deli + Cafe,47.631865000000005,-122.34166200000001,Deli / Bodega,Food,Metropolitan Deli + Cafe,3
Untitled Fence,47.610116999999995,-122.344117,Michou,47.60984076,-122.34240530000001,Deli / Bodega,Food,Michou,3
Untitled Totem Pole,47.61015,-122.34411999999999,Michou,47.60984076,-122.34240530000001,Deli / Bodega,Food,Michou,3
Water Works,47.60232,-122.33243,Delicatus,47.60157875,-122.3342527,Deli / Bodega,Food,Delicatus,3
Step on no Pets,47.638166999999996,-122.3766,HomeGoods,47.6398686,-122.37791829999999,Department Store,Retail,HomeGoods,3
Hammering Man,47.607033,-122.33815,Gelatiamo,47.60875386,-122.3369918,Dessert Shop,Food,Gelatiamo,3
Skytones,47.60885,-122.336367,Gelatiamo,47.60875386,-122.3369918,Dessert Shop,Food,Gelatiamo,3
Wellspring,47.59615,-122.32236699999999,Bambu,47.59784831,-122.3235754,Dessert Shop,Food,Bambu,3
Chief Seattle,47.618417,-122.347417,The 5 Point Cafe,47.61813758,-122.34755659999999,Diner,Food,The 5 Point Cafe,3
Chief Seattle,47.618417,-122.347417,Belltown Spine & Wellness,47.6180499,-122.34678000000001,Doctor's Office,Service,Belltown Spine & Wellness,3
Untitled ,47.618733,-122.347917,Belltown Spine & Wellness,47.6180499,-122.34678000000001,Doctor's Office,Service,Belltown Spine & Wellness,3
112 Wristwatches,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Bear (Totem),47.600733,-122.33325,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Codes & Protocol,47.604317,-122.3296,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Codes & Protocol,47.60432,-122.3296,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Codes & Protocol,47.60475,-122.329917,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Common Ground,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Hatch Covers,47.6039,-122.33083300000001,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
illumine,47.603867,-122.33055,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Top Pot Doughnuts,47.60325,-122.33623,Donut Shop,Food,Top Pot Doughnuts,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Killer Whale (Totem),47.600533,-122.33311699999999,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Listening,47.60445,-122.33021699999999,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Points of View,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Points of View,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Quintet in D,47.633717,-122.36278300000001,Top Pot Doughnuts,47.63223624,-122.36169960000001,Donut Shop,Food,Top Pot Doughnuts,3
Sun and Raven (Totem),47.600516999999996,-122.333133,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Transition,47.60475,-122.33033300000001,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Tsonqua (Totem),47.600617,-122.33338300000001,General Porpoise Coffee & Doughnuts,47.59911272,-122.33432679999999,Donut Shop,Food,General Porpoise Coffee & Doughnuts,3
Wings,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.33249920000002,Donut Shop,Food,Top Pot Doughnuts,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Dough Zone Dumpling House,47.59793087,-122.3276243,Dumpling Restaurant,Food,Dough Zone Dumpling House,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Din Tai Fung Dumpling House,47.61267084,-122.3350729,Dumpling Restaurant,Food,Din Tai Fung Dumpling House,3
Untitled,47.598766999999995,-122.32525,Dough Zone Dumpling House,47.59793087,-122.3276243,Dumpling Restaurant,Food,Dough Zone Dumpling House,3
Step on no Pets,47.638166999999996,-122.3766,Victory Studios,47.640240000000006,-122.37621000000001,Electronics Store,Retail,Victory Studios,3
The Peaceable Kingdom,47.612783,-122.290217,Cafe Soleil,47.61297139,-122.2892145,Ethiopian Restaurant,Food,Cafe Soleil,3
Tree Bench,47.601517,-122.3071,Wonder Coffee and Sports Bar,47.59941053,-122.30773629999999,Ethiopian Restaurant,Food,Wonder Coffee and Sports Bar,3
Waterfront Fountain,47.617983,-122.31946699999999,Queen Sheba Ethiopian Restaurant,47.62000156,-122.3200723,Ethiopian Restaurant,Food,Queen Sheba Ethiopian Restaurant,3
Black Lightning,47.620367,-122.3483,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Circus Ring Plaza,47.621,-122.35088300000001,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Human Forms in Balance,47.622083,-122.350867,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Moon Gates,47.620033,-122.34891699999999,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Moses,47.6208,-122.348933,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Seattle Center Totem,47.620767,-122.35133300000001,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation,Star Trek: Exploring New Worlds Exhibition,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Oculus Eyecare,47.6186734,-122.34255230000001,Eye Doctor,Service,Oculus Eyecare,3
Beyond The Reef,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Breaching Orca,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Marine-Life Paintings,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Seattle Garden,47.607433,-122.339867,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Waterway 15,47.607167,-122.341967,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food,Pike Place Fish Market,3
Children of the Sea,47.601633,-122.301383,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Food,Semira's Grocery,3
Copper,47.5822,-122.3236,Pacific Food Importers,47.582519,-122.321931,Food & Drink Shop,Food,Pacific Food Importers,3
Mcgilvra's Farm,47.635467,-122.27791699999999,Bert's Red Apple,47.63476908,-122.27983329999999,Food & Drink Shop,Food,Bert's Red Apple,3
Renouveau,47.601833,-122.301767,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Food,Semira's Grocery,3
"Adjacent, Against, Upon",47.619367,-122.361883,Ezell's Famous Chicken,47.61835602,-122.35917590000001,Food Truck,Food,Ezell's Famous Chicken,3
Children's Art Tiles,47.6109,-122.3369,Monte Cristo,47.60920295,-122.33811010000001,Food Truck,Food,Monte Cristo,3
Children's Art Tiles,47.6109,-122.3369,2nd & Pike Food Truck Pod,47.61114947,-122.3364905,Food Truck,Food,2nd & Pike Food Truck Pod,3
Kuba Grille,47.607983000000004,-122.30218300000001,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Oshun Throne,47.60775,-122.302383,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Proverbs and Icons,47.6079,-122.30226699999999,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Shango Throne,47.607683,-122.30215,Taco City,47.607209999999995,-122.30300600000001,Food Truck,Food,Taco City,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Monte Cristo,47.60920295,-122.33811010000001,Food Truck,Food,Monte Cristo,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,2nd & Pike Food Truck Pod,47.61114947,-122.3364905,Food Truck,Food,2nd & Pike Food Truck Pod,3
Acrobat Constellation,47.622083,-122.352833,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Barbet,47.62425,-122.35233000000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Biography of a Branch,47.6212,-122.35173300000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Circus Ring Plaza,47.621,-122.35088300000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Dreaming in Color,47.623883,-122.351133,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Encircled Stream,47.623833000000005,-122.35196699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fountain Of Creation,47.6229,-122.35375,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fountain of Seseragi,47.62335,-122.35247,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fountain Of The Northwest,47.62435,-122.35231999999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Fu,47.624417,-122.351467,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Human Forms in Balance,47.622083,-122.350867,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Hydraulis,47.622133000000005,-122.35335,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
In the Event,47.6221,-122.35477,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Kobe Bell,47.62345,-122.35211699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Migrare,47.621767,-122.3515,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Neototems,47.62235,-122.35255,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Play Ray Plaza,47.622433,-122.35518300000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Pool,47.623067,-122.35286699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Seattle Center Totem,47.620767,-122.35133300000001,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
The Lang Fountain,47.62405,-122.35215,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Twine and Branch,47.62135,-122.35206699999999,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Untitled,47.623567,-122.35205,International Fountain,47.62248607,-122.35232069999999,Fountain,Recreation,International Fountain,3
Angie's Umbrella,47.611333,-122.345417,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food,Le Pichet,3
Farmer's Pole,47.61,-122.343783,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food,Le Pichet,3
Street Treatment,47.617967,-122.35443300000001,Boat Street Kitchen,47.61842992,-122.35743799999999,French Restaurant,Food,Boat Street Kitchen,3
The Peaceable Kingdom,47.612783,-122.290217,Red Cow,47.61356044,-122.28938229999999,French Restaurant,Food,Red Cow,3
Untitled Fence,47.610116999999995,-122.344117,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food,Le Pichet,3
Untitled Totem Pole,47.61015,-122.34411999999999,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food,Le Pichet,3
Kuba Grille,47.607983000000004,-122.30218300000001,Ezell's Famous Chicken,47.60640453,-122.30288999999999,Fried Chicken Joint,Food,Ezell's Famous Chicken,3
Oshun Throne,47.60775,-122.302383,Ezell's Famous Chicken,47.60640453,-122.30288999999999,Fried Chicken Joint,Food,Ezell's Famous Chicken,3
Proverbs and Icons,47.6079,-122.30226699999999,Ezell's Famous Chicken,47.60640453,-122.30288999999999,Fried Chicken Joint,Food,Ezell's Famous Chicken,3
Shango Throne,47.607683,-122.30215,Ezell's Famous Chicken,47.60640453,-122.30288999999999,Fried Chicken Joint,Food,Ezell's Famous Chicken,3
Beyond The Reef,47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food,Ellenos Real Greek Yogurt,3
Breaching Orca,47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food,Ellenos Real Greek Yogurt,3
Contour,47.623083,-122.322217,Menchie's,47.6234013,-122.32099939999999,Frozen Yogurt Shop,Food,Menchie's,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,Menchie's,47.6234013,-122.32099939999999,Frozen Yogurt Shop,Food,Menchie's,3
Marine-Life Paintings,47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food,Ellenos Real Greek Yogurt,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food,Ellenos Real Greek Yogurt,3
Seattle Garden,47.607433,-122.339867,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food,Ellenos Real Greek Yogurt,3
The Itinerant,47.622033,-122.320683,Menchie's,47.6234013,-122.32099939999999,Frozen Yogurt Shop,Food,Menchie's,3
Waterway 15,47.607167,-122.341967,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food,Ellenos Real Greek Yogurt,3
DNA Wave Wall,47.631717,-122.37745,Albert Lee Appliance,47.632034999999995,-122.37499,Furniture / Home Store,Retail,Albert Lee Appliance,3
Seattle Scatter Piece,47.632467,-122.37565,Albert Lee Appliance,47.632034999999995,-122.37499,Furniture / Home Store,Retail,Albert Lee Appliance,3
Beckoning Cistern,47.61485,-122.35013300000001,Belltown P-Patch,47.61407792,-122.3509027,Garden,Recreation,Belltown P-Patch,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation,Volunteer Park Conservatory,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Dahlia Garden,47.631488299999994,-122.3147582,Garden,Recreation,Volunteer Park Dahlia Garden,3
Dr. Jose P. Rizal,47.591833,-122.3175,Katie Black's Garden,47.59023217,-122.31759309999998,Garden,Recreation,Katie Black's Garden,3
East is West,47.59205,-122.31741699999999,Katie Black's Garden,47.59023217,-122.31759309999998,Garden,Recreation,Katie Black's Garden,3
Homage in Green,47.63205,-122.3157,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation,Volunteer Park Conservatory,3
Homage in Green,47.63205,-122.3157,Volunteer Park Dahlia Garden,47.631488299999994,-122.3147582,Garden,Recreation,Volunteer Park Dahlia Garden,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Dahlia Garden,47.631488299999994,-122.3147582,Garden,Recreation,Volunteer Park Dahlia Garden,3
Playform,47.632183000000005,-122.31323300000001,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation,Volunteer Park Conservatory,3
Playform,47.632183000000005,-122.31323300000001,Volunteer Park Dahlia Garden,47.631488299999994,-122.3147582,Garden,Recreation,Volunteer Park Dahlia Garden,3
Untitled,47.629616999999996,-122.36673300000001,Parsons Gardens,47.62975764,-122.36602679999999,Garden,Recreation,Parsons Gardens,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation,Volunteer Park Conservatory,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Dahlia Garden,47.631488299999994,-122.3147582,Garden,Recreation,Volunteer Park Dahlia Garden,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation,Volunteer Park Conservatory,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Dahlia Garden,47.631488299999994,-122.3147582,Garden,Recreation,Volunteer Park Dahlia Garden,3
My Testimony in Stone,47.6015,-122.30441699999999,Fishbox,47.60338526,-122.30617759999998,General Entertainment,Recreation,Fishbox,3
Second Avenue Additions,47.61805,-122.35205,Seattle Laser Dome,47.61916347,-122.3519008,General Entertainment,Recreation,Seattle Laser Dome,3
Street Treatment,47.617967,-122.35443300000001,Seattle Laser Dome,47.61916347,-122.3519008,General Entertainment,Recreation,Seattle Laser Dome,3
Tree Bench,47.601517,-122.3071,Fishbox,47.60338526,-122.30617759999998,General Entertainment,Recreation,Fishbox,3
"Adjacent, Against, Upon",47.619367,-122.361883,Queen Anne Beerhall,47.620779999999996,-122.35968999999999,German Restaurant,Food,Queen Anne Beerhall,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Watson Kennedy Fine Home,47.60536411,-122.33669009999998,Gift Shop,Retail,Watson Kennedy Fine Home,3
